ticker,year,field_code,val,incomplete,source_file,field_name,esg_bucket,company_name
FCX US Equity,2013,ES020,690309,True,Combined_ES_Scores_14.xlsx,Total Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES032,10,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES033,0.08,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES036,False,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES045,50,True,Combined_ES_Scores_14.xlsx,Pct Employees Unionized,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES077,4300,True,Combined_ES_Scores_14.xlsx,GHG Scope 2 Location-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES267,480000,True,Combined_ES_Scores_14.xlsx,Mining Overburden,ES,Freeport-McMoRan Inc
FCX US Equity,2013,ES268,210000,True,Combined_ES_Scores_14.xlsx,Tailings Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2013,F0947,5.9,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Freeport-McMoRan Inc
FCX US Equity,2013,F0949,12,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2013,F1588,68.9,True,Combined_ES_Scores_14.xlsx,Percent Water Recycled Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2013,F1589,104280,True,Combined_ES_Scores_14.xlsx,Water Consumption Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2013,RX389,0.47,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2013,SA016,0.02,True,Combined_ES_Scores_14.xlsx,Percentage of Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2013,SA093,0.01,True,Combined_ES_Scores_14.xlsx,Percentage of Waste Recycled,ES,Freeport-McMoRan Inc
FCX US Equity,2013,SA201,0.74,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2013,SA215,16,True,Combined_ES_Scores_14.xlsx,Number of Significant Spills,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES007,40,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES009,10,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES013,26,True,Combined_ES_Scores_14.xlsx,Particulate Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES014,25000,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES019,187,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES020,560371,True,Combined_ES_Scores_14.xlsx,Total Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES032,11,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES033,0.12,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES036,False,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES045,48,True,Combined_ES_Scores_14.xlsx,Pct Employees Unionized,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES077,4300,True,Combined_ES_Scores_14.xlsx,GHG Scope 2 Location-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES267,380000,True,Combined_ES_Scores_14.xlsx,Mining Overburden,ES,Freeport-McMoRan Inc
FCX US Equity,2014,ES268,180000,True,Combined_ES_Scores_14.xlsx,Tailings Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2014,F0947,5.2,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Freeport-McMoRan Inc
FCX US Equity,2014,F0949,12,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2014,F1442,0.14,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2014,F1443,0.04,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2014,F1588,39.56,True,Combined_ES_Scores_14.xlsx,Percent Water Recycled Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2014,F1589,168400,True,Combined_ES_Scores_14.xlsx,Water Consumption Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2014,RX389,0.09,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2014,SA016,0.03,True,Combined_ES_Scores_14.xlsx,Percentage of Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2014,SA093,0.02,True,Combined_ES_Scores_14.xlsx,Percentage of Waste Recycled,ES,Freeport-McMoRan Inc
FCX US Equity,2014,SA201,0.56,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2014,SA215,14,True,Combined_ES_Scores_14.xlsx,Number of Significant Spills,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES007,42,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES009,11,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES013,34,False,Combined_ES_Scores_19.xlsx,Particulate Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES014,34918.5,False,Combined_ES_Scores_19.xlsx,Total Energy Consumption,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES019,129,False,Combined_ES_Scores_19.xlsx,Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES020,564590,False,Combined_ES_Scores_19.xlsx,Total Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES032,2,False,Combined_ES_Scores_19.xlsx,Number of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES033,0.04,False,Combined_ES_Scores_19.xlsx,Amount of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES036,False,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES041,True,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES045,48,False,Combined_ES_Scores_19.xlsx,Pct Employees Unionized,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES077,4600,False,Combined_ES_Scores_19.xlsx,GHG Scope 2 Location-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES267,349000,False,Combined_ES_Scores_19.xlsx,Mining Overburden,ES,Freeport-McMoRan Inc
FCX US Equity,2015,ES268,215000,False,Combined_ES_Scores_19.xlsx,Tailings Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2015,F0947,6,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Freeport-McMoRan Inc
FCX US Equity,2015,F0949,11,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2015,F1442,0.03,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2015,F1443,0.05,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2015,F1588,80,False,Combined_ES_Scores_19.xlsx,Percent Water Recycled Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2015,F1589,167590,False,Combined_ES_Scores_19.xlsx,Water Consumption Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2015,RX389,0.04,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA003,0.58,False,Combined_ES_Scores_19.xlsx,"Pct GHG Emissions Covered under
  Regulatory Prog",ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA011,12.42,False,Combined_ES_Scores_19.xlsx,"Percentage Renewable Energy
  Consumed",ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA016,0.02,False,Combined_ES_Scores_19.xlsx,Percentage of Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA020,119600,False,Combined_ES_Scores_19.xlsx,Freshwater Withdrawals,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA021,2,False,Combined_ES_Scores_19.xlsx,Number of Environmental Incidents,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA023,3.95,False,Combined_ES_Scores_19.xlsx,"Percentage of Hazardous Waste
  Recycled",ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA027,False,False,Combined_ES_Scores_19.xlsx,Closure and Remediation Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA028,False,False,Combined_ES_Scores_19.xlsx,"Mineral Waste Acid Rock Drain
  Policy",ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA030,False,False,Combined_ES_Scores_19.xlsx,Critical Materials Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA035,True,False,Combined_ES_Scores_19.xlsx,International Council Metals and Mining Membership,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA036,True,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA072,521,False,Combined_ES_Scores_19.xlsx,Land Disturbed,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA073,175,False,Combined_ES_Scores_19.xlsx,Land Restored,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA074,33.59,False,Combined_ES_Scores_19.xlsx,Percentage of Land Restored,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA083,False,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA084,False,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA093,0.02,False,Combined_ES_Scores_19.xlsx,Percentage of Waste Recycled,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA119,True,False,Combined_ES_Scores_19.xlsx,Community Engagement Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA120,False,False,Combined_ES_Scores_19.xlsx,Hazardous Waste Management Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA161,False,False,Combined_ES_Scores_19.xlsx,GHG Emissions Reduction Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA162,False,False,Combined_ES_Scores_19.xlsx,Air Pollution Reduction Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA201,0.56,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA202,0.35,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA215,13,False,Combined_ES_Scores_19.xlsx,Number of Significant Spills,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA245,9600.8,False,Combined_ES_Scores_19.xlsx,Grid Electricity Used,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA558,False,False,Combined_ES_Scores_19.xlsx,Company Claims Science-Based Emissions Targets,ES,Freeport-McMoRan Inc
FCX US Equity,2015,SA559,False,False,Combined_ES_Scores_19.xlsx,"Company Claims Net Zero Emissions
  Target",ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES007,42.1,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES009,10.2,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES010,119.4,False,Combined_ES_Scores_19.xlsx,Carbon Monoxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES013,25.1,False,Combined_ES_Scores_19.xlsx,Particulate Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES014,27805.6,False,Combined_ES_Scores_19.xlsx,Total Energy Consumption,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES019,100.5,False,Combined_ES_Scores_19.xlsx,Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES020,495876,False,Combined_ES_Scores_19.xlsx,Total Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES036,False,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES041,True,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES045,47,False,Combined_ES_Scores_19.xlsx,Pct Employees Unionized,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES077,4201.06,False,Combined_ES_Scores_19.xlsx,GHG Scope 2 Location-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES092,0.46,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES121,0.91,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES260,0.15,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES261,0.39,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES267,191000,False,Combined_ES_Scores_19.xlsx,Mining Overburden,ES,Freeport-McMoRan Inc
FCX US Equity,2016,ES268,304000,False,Combined_ES_Scores_19.xlsx,Tailings Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2016,F0947,4.79,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Freeport-McMoRan Inc
FCX US Equity,2016,F0949,12.5,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2016,F1442,0.17,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2016,F1443,0.03,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2016,F1588,82.23,False,Combined_ES_Scores_19.xlsx,Percent Water Recycled Derived,ES,Freeport-McMoRan Inc
FCX US Equity,2016,RX389,0.1,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA003,0.67,False,Combined_ES_Scores_19.xlsx,"Pct GHG Emissions Covered under
  Regulatory Prog",ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA011,10.18,False,Combined_ES_Scores_19.xlsx,"Percentage Renewable Energy
  Consumed",ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA016,0.02,False,Combined_ES_Scores_19.xlsx,Percentage of Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA017,3.81,False,Combined_ES_Scores_19.xlsx,Near Miss Frequency Rate for Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA018,0.9,False,Combined_ES_Scores_19.xlsx,Near Miss Frequency Rate for Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA021,5,False,Combined_ES_Scores_19.xlsx,Number of Environmental Incidents,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA023,37.01,False,Combined_ES_Scores_19.xlsx,"Percentage of Hazardous Waste
  Recycled",ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA027,False,False,Combined_ES_Scores_19.xlsx,Closure and Remediation Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA028,False,False,Combined_ES_Scores_19.xlsx,"Mineral Waste Acid Rock Drain
  Policy",ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA030,False,False,Combined_ES_Scores_19.xlsx,Critical Materials Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA035,True,False,Combined_ES_Scores_19.xlsx,International Council Metals and Mining Membership,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA036,True,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA072,540,False,Combined_ES_Scores_19.xlsx,Land Disturbed,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA073,101,False,Combined_ES_Scores_19.xlsx,Land Restored,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA074,18.7,False,Combined_ES_Scores_19.xlsx,Percentage of Land Restored,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA083,False,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA084,False,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA093,0.02,False,Combined_ES_Scores_19.xlsx,Percentage of Waste Recycled,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA119,True,False,Combined_ES_Scores_19.xlsx,Community Engagement Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA120,False,False,Combined_ES_Scores_19.xlsx,Hazardous Waste Management Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA161,False,False,Combined_ES_Scores_19.xlsx,GHG Emissions Reduction Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA162,False,False,Combined_ES_Scores_19.xlsx,Air Pollution Reduction Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA201,0.71,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA202,0.35,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA207,2.72,False,Combined_ES_Scores_19.xlsx,Near Miss Frequency Rate - Workforce,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA215,33,False,Combined_ES_Scores_19.xlsx,Number of Significant Spills,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA245,11168.8,False,Combined_ES_Scores_19.xlsx,Grid Electricity Used,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA558,False,False,Combined_ES_Scores_19.xlsx,Company Claims Science-Based Emissions Targets,ES,Freeport-McMoRan Inc
FCX US Equity,2016,SA559,False,False,Combined_ES_Scores_19.xlsx,"Company Claims Net Zero Emissions
  Target",ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES007,39.1,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES009,8.8,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES010,102.8,False,Combined_ES_Scores_19.xlsx,Carbon Monoxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES013,15.3,False,Combined_ES_Scores_19.xlsx,Particulate Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES014,14865.1,False,Combined_ES_Scores_19.xlsx,Total Energy Consumption,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES019,77.1,False,Combined_ES_Scores_19.xlsx,Hazardous Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES020,452745,False,Combined_ES_Scores_19.xlsx,Total Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES033,0.32,False,Combined_ES_Scores_19.xlsx,Amount of Environmental Fines,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES036,False,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES041,True,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES045,35,False,Combined_ES_Scores_19.xlsx,Pct Employees Unionized,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES077,3115.66,False,Combined_ES_Scores_19.xlsx,GHG Scope 2 Location-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES092,0.44,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES121,0.8,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES255,3691.12,False,Combined_ES_Scores_19.xlsx,GHG Scope 2 Market-Based,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES260,0.27,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES261,0.65,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES267,154000,False,Combined_ES_Scores_19.xlsx,Mining Overburden,ES,Freeport-McMoRan Inc
FCX US Equity,2017,ES268,298000,False,Combined_ES_Scores_19.xlsx,Tailings Waste,ES,Freeport-McMoRan Inc
FCX US Equity,2017,F0947,1.79,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Freeport-McMoRan Inc
FCX US Equity,2017,F0949,11.1,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Freeport-McMoRan Inc
FCX US Equity,2017,F1442,0.12,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Employees,ES,Freeport-McMoRan Inc
FCX US Equity,2017,F1443,0.07,False,Combined_ES_Scores_19.xlsx,Fatality Rate - Contractors,ES,Freeport-McMoRan Inc
FCX US Equity,2017,F1588,82.37,False,Combined_ES_Scores_19.xlsx,Percent Water Recycled Derived,ES,Freeport-McMoRan Inc
